id;edadEgresado;generoEgresado;celularPrincipalEgresado;emailEgresado;nivelVinculacionEgresado;indiceRelacionamiento;indiceRelacionamientoEstandarizado;idPerfilPractica;idPerfilPersonal;idPerfilGrado
39506;30;M;1;1;Media;0.0;0.0;-1;47351;-1
7706;51;F;1;1;Alta;0.0;0.0;-1;17942;-1
25228;-1;F;1;1;Baja;0.0;0.0;-1;34111;-1
17748;39;F;0;1;Baja;0.0;0.0;-1;27174;-1
23571;40;M;1;1;Alta;0.0;0.0;-1;32573;-1
26455;40;M;1;1;Baja;0.0;0.0;-1;35254;-1
8433;50;F;1;1;Alta;0.2;0.4;-1;18604;-1
989;34;M;1;1;Alta;0.0;0.0;-1;11996;-1
35057;33;F;1;1;Media;0.0;0.0;-1;43233;-1
20169;41;F;1;1;Baja;0.0;0.0;-1;29393;-1
19877;69;F;1;1;Baja;0.0;0.0;1000;29116;-1
31240;-1;M;1;1;Baja;0.0;0.0;-1;39705;-1
14626;-1;F;0;0;Baja;0.0;0.0;2678;-1;-1
1534;27;M;1;1;Alta;0.0;0.0;-1;12448;-1
20068;41;F;0;1;Baja;0.0;0.0;-1;29297;-1
26706;25;F;1;1;Media;0.0;0.0;-1;35493;-1
27276;32;F;0;1;Baja;0.0;0.0;-1;36033;-1
31031;32;F;1;1;Baja;0.0;0.0;-1;39509;-1
37326;55;F;1;1;Baja;0.0;0.0;-1;45320;-1
25047;61;F;1;1;Alta;0.0;0.0;-1;33945;-1
26338;29;M;0;1;Media;0.0;0.0;-1;35146;-1
241;36;M;1;1;Media;0.0;0.0;-1;11399;-1
36361;36;M;1;1;Baja;0.0;0.0;1914;-1;-1
8684;23;M;1;1;Alta;0.2;0.4;-1;18831;-1
14116;29;M;1;1;Media;0.0;0.0;-1;23829;-1
15046;40;M;1;1;Baja;0.0;0.0;2495;24686;-1
3178;31;M;1;1;Media;0.0;0.0;-1;13875;-1
9553;29;M;1;1;Media;0.0;0.0;-1;19619;-1
11911;29;F;1;1;Alta;0.0;0.0;-1;21786;-1
24434;52;F;1;1;Baja;0.0;0.0;2386;-1;-1
22295;45;F;1;1;Baja;0.0;0.0;-1;31379;-1
18962;53;M;1;1;Baja;0.0;0.0;-1;28280;-1
1809;33;F;0;1;Baja;0.0;0.0;-1;12675;-1
2552;60;F;1;1;Baja;0.0;0.0;-1;13331;-1
4190;27;M;1;1;Alta;0.0;0.0;-1;14790;-1
9051;40;F;1;1;Media;0.0;0.0;-1;19166;-1
18140;34;M;1;1;Media;0.0;0.0;-1;27537;-1
23772;44;F;0;1;Baja;0.0;0.0;-1;32757;-1
10585;63;M;1;1;Media;0.0;0.0;-1;20580;-1
19384;58;F;1;1;Baja;0.0;0.0;-1;28664;-1
4165;44;M;1;1;Media;0.0;0.0;-1;14770;-1
4168;28;F;1;1;Media;0.0;0.0;-1;14772;-1
20370;36;F;1;1;Baja;0.3;0.6;-1;29585;-1
20988;29;F;1;1;Baja;0.0;0.0;-1;30162;-1
32753;30;F;1;1;Baja;0.0;0.0;-1;41100;-1
33165;29;F;0;1;Alta;0.0;0.0;-1;41490;-1
39106;38;F;1;1;Baja;0.0;0.0;-1;46979;-1
7891;-1;F;0;0;Baja;0.0;0.0;3068;-1;-1
1633;38;F;1;1;Baja;0.0;0.0;-1;12533;-1
20332;41;M;1;1;Media;0.0;0.0;-1;29548;-1
27348;44;F;0;1;Baja;0.0;0.0;-1;36100;-1
1386;34;M;1;1;Baja;0.0;0.0;-1;12324;-1
1159;54;M;1;1;Media;0.0;0.0;-1;12133;-1
30004;48;M;1;1;Baja;0.0;0.0;-1;38551;-1
27837;88;M;0;1;Baja;0.0;0.0;-1;36558;-1
22847;34;M;0;1;Media;0.0;0.0;-1;31897;-1
16381;32;F;1;1;Baja;0.0;0.0;-1;25917;-1
17335;36;M;1;1;Alta;0.0;0.0;-1;26799;-1
26034;38;M;1;1;Alta;0.0;0.0;-1;34859;-1
26117;35;F;1;1;Alta;0.0;0.0;-1;34936;-1
34741;32;M;1;1;Alta;0.0;0.0;2045;-1;-1
14193;68;M;0;0;Baja;0.0;0.0;-1;23903;-1
9422;25;M;1;1;Alta;0.0;0.0;-1;19502;-1
11243;24;M;1;1;Alta;0.0;0.0;1231;-1;-1
40616;26;F;1;1;Media;0.0;0.0;-1;48351;-1
19695;54;F;0;1;Baja;0.0;0.0;-1;28951;-1
29219;41;F;0;1;Baja;0.0;0.0;-1;37832;-1
14335;35;M;1;1;Alta;0.0;0.0;-1;24035;-1
30170;43;M;1;1;Baja;0.0;0.0;-1;38703;-1
35429;36;M;1;1;Baja;0.0;0.0;-1;43584;-1
19373;45;F;1;1;Media;0.0;0.0;-1;28655;-1
33595;59;M;1;1;Baja;0.0;0.0;-1;41877;-1
15494;37;M;1;1;Alta;0.0;0.0;-1;25096;-1
22068;31;M;1;1;Alta;0.0;0.0;-1;31172;-1
29331;33;M;1;1;Alta;0.0;0.0;-1;37935;-1
24960;49;M;1;1;Baja;0.0;0.0;-1;33861;-1
757;47;F;1;1;Media;0.0;0.0;-1;-1;-1
21993;28;F;1;1;Media;0.0;0.0;-1;31099;-1
25460;42;M;1;1;Alta;0.0;0.0;-1;34330;-1
2856;29;F;1;1;Baja;0.0;0.0;-1;13594;-1
38343;54;M;1;1;Baja;0.0;0.0;-1;46263;-1
3839;44;F;1;1;Alta;0.0;0.0;-1;14467;-1
14938;34;M;0;1;Media;0.0;0.0;-1;24589;-1
29567;35;M;1;1;Alta;0.0;0.0;-1;38152;-1
4134;27;M;1;1;Alta;0.0;0.0;-1;14741;-1
22300;32;F;1;1;Baja;0.0;0.0;-1;31384;-1
10025;35;F;1;1;Media;0.0;0.0;-1;20052;-1
25314;36;M;0;1;Baja;0.0;0.0;-1;34190;-1
5037;29;M;1;1;Alta;0.2;0.4;-1;15526;-1
10008;36;F;1;1;Baja;0.3;0.6;-1;20037;-1
11300;31;F;1;1;Alta;0.0;0.0;-1;21224;-1
23510;-1;F;0;1;Baja;0.0;0.0;-1;32518;-1
4517;23;F;1;1;Alta;0.0;0.0;-1;15068;11
36679;64;M;1;1;Alta;0.0;0.0;-1;44742;-1
1778;56;M;1;1;Media;0.0;0.0;-1;12651;-1
22706;68;M;0;0;Baja;0.0;0.0;532;-1;-1
29442;32;M;1;1;Media;0.0;0.0;-1;38038;-1
29055;45;F;1;1;Baja;0.0;0.0;-1;37684;-1
20921;50;M;1;1;Media;0.0;0.0;-1;30100;-1
11172;49;M;1;1;Media;0.0;0.0;220;-1;-1
13663;38;M;1;1;Media;0.0;0.0;-1;23402;-1
2855;28;M;1;1;Alta;0.0;0.0;-1;13593;-1
26428;41;M;1;1;Alta;0.0;0.0;-1;35231;-1
33952;35;M;1;1;Media;0.0;0.0;-1;42216;-1
18680;25;M;1;1;Media;0.0;0.0;-1;28028;-1
7732;33;F;1;1;Baja;0.0;0.0;-1;17968;-1
18971;56;M;1;1;Baja;0.0;0.0;499;28288;-1
29437;47;F;0;1;Baja;0.0;0.0;-1;38033;-1
33982;34;M;1;1;Alta;0.0;0.0;-1;42246;-1
1039;27;M;0;1;Baja;0.0;0.0;-1;-1;-1
12039;34;F;1;1;Baja;0.0;0.0;-1;21901;-1
20738;43;F;1;1;Alta;0.0;0.0;-1;29931;-1
8416;47;M;1;1;Media;0.0;0.0;-1;18587;-1
11369;42;M;1;1;Media;0.0;0.0;-1;21283;-1
16669;29;M;1;1;Media;0.0;0.0;-1;26181;-1
16685;58;M;1;1;Baja;0.0;0.0;-1;26196;-1
2775;37;F;1;1;Media;0.0;0.0;-1;13526;-1
4207;33;F;1;1;Media;0.0;0.0;-1;14804;-1
10650;28;M;1;1;Alta;0.0;0.0;-1;20641;-1
6730;40;F;1;1;Baja;0.0;0.0;-1;17055;-1
20898;59;M;1;1;Media;0.0;0.0;-1;30077;-1
20051;36;F;1;1;Media;0.0;0.0;-1;29280;-1
36399;70;M;1;1;Alta;0.0;0.0;-1;44480;-1
21716;30;F;1;1;Media;0.0;0.0;-1;30834;-1
25646;29;M;1;1;Media;0.0;0.0;-1;34499;-1
38077;36;M;1;1;Media;0.0;0.0;-1;46011;-1
33440;48;M;0;1;Baja;0.0;0.0;-1;41738;-1
24139;47;F;1;1;Baja;0.0;0.0;-1;33100;-1
331;36;M;1;1;Alta;0.0;0.0;-1;11473;-1
16158;35;F;1;1;Media;0.0;0.0;-1;25713;-1
22400;39;F;1;1;Media;0.0;0.0;-1;31478;-1
30258;52;M;1;1;Baja;0.0;0.0;-1;38787;-1
13651;30;F;1;1;Baja;0.0;0.0;-1;23390;-1
4367;30;M;1;1;Alta;0.0;0.0;-1;14939;-1
8734;50;M;0;1;Alta;0.0;0.0;-1;18879;-1
19777;32;M;1;1;Media;0.0;0.0;2840;-1;-1
21377;35;M;1;1;Alta;0.2;0.4;-1;30522;-1
32808;51;M;1;1;Media;0.0;0.0;-1;41148;-1
30852;40;F;0;1;Media;0.0;0.0;-1;39337;-1
36756;43;M;1;1;Media;0.0;0.0;-1;44817;-1
38069;45;F;1;1;Media;0.0;0.0;-1;46004;-1
39523;33;F;1;1;Media;0.0;0.0;50;47368;-1
5182;47;F;1;1;Baja;0.0;0.0;-1;15654;-1
16946;27;F;1;1;Alta;0.0;0.0;-1;26433;-1
30219;31;F;1;1;Media;0.0;0.0;-1;38750;-1
32517;83;M;0;0;Baja;0.0;0.0;-1;40877;-1
8538;57;F;0;1;Baja;0.0;0.0;-1;-1;-1
19677;48;F;0;0;Baja;0.0;0.0;-1;28934;-1
34436;63;F;1;1;Media;0.0;0.0;-1;42669;-1
39245;34;M;1;1;Alta;0.0;0.0;-1;47112;-1
6518;37;M;1;1;Baja;0.0;0.0;-1;16869;-1
38603;27;M;1;1;Media;0.0;0.0;-1;46504;-1
10760;48;F;1;1;Baja;0.0;0.0;-1;20736;-1
36591;42;M;1;1;Baja;0.0;0.0;-1;44663;-1
1435;34;M;1;1;Baja;0.0;0.0;-1;12361;-1
25010;39;F;1;1;Baja;0.0;0.0;-1;33909;-1
31064;-1;M;0;0;Baja;0.0;0.0;-1;39542;-1
6165;25;F;1;1;Baja;0.0;0.0;-1;16537;-1
18145;29;M;1;1;Alta;0.0;0.0;-1;27541;-1
18294;29;F;1;1;Media;0.0;0.0;-1;27678;-1
6137;24;M;1;1;Alta;0.0;0.0;-1;16512;-1
23129;44;F;1;1;Alta;0.3;0.6;-1;32162;-1
13134;50;F;1;1;Media;0.2;0.4;-1;22916;-1
19835;32;F;1;1;Baja;0.0;0.0;-1;29081;-1
20832;38;M;0;1;Media;0.0;0.0;-1;30015;-1
173;43;M;1;1;Baja;0.0;0.0;-1;11336;-1
2498;25;F;1;1;Alta;0.0;0.0;-1;13284;-1
39803;27;F;1;1;Media;0.0;0.0;-1;47616;-1
8942;26;F;1;1;Media;0.0;0.0;204;19066;-1
22209;40;F;1;1;Media;0.0;0.0;-1;31302;-1
35008;54;M;1;1;Baja;0.0;0.0;-1;43189;-1
26212;34;F;1;1;Media;0.0;0.0;-1;35028;-1
23637;40;M;1;1;Baja;0.0;0.0;-1;32632;-1
18977;57;M;1;1;Media;0.0;0.0;-1;28294;-1
29694;48;M;0;1;Alta;0.2;0.4;-1;-1;-1
24023;29;M;1;1;Media;0.0;0.0;-1;32991;-1
10531;34;F;0;1;Baja;0.0;0.0;-1;20529;-1
11345;24;M;1;1;Alta;0.0;0.0;-1;21263;-1
11703;28;M;1;1;Baja;0.0;0.0;-1;21597;-1
11790;33;M;1;1;Media;0.0;0.0;-1;21674;-1
20074;33;M;1;1;Alta;0.0;0.0;-1;29303;-1
10226;46;M;1;1;Baja;0.0;0.0;-1;20240;-1
35550;56;M;0;0;Baja;0.0;0.0;-1;43696;-1
3962;32;M;1;1;Baja;0.0;0.0;-1;14580;-1
8750;38;M;1;1;Baja;0.0;0.0;-1;18892;-1
8988;47;F;0;0;Baja;0.0;0.0;-1;19109;-1
29098;51;F;1;1;Media;0.0;0.0;-1;37721;-1
31713;59;M;1;1;Media;0.0;0.0;-1;40145;-1
20307;30;M;1;1;Alta;0.0;0.0;-1;29524;-1
5702;46;F;0;1;Media;0.0;0.0;-1;-1;-1
19667;51;F;0;1;Baja;0.0;0.0;-1;28924;-1
5931;48;M;1;1;Media;0.0;0.0;-1;16330;-1
6571;32;M;1;1;Media;0.0;0.0;-1;16917;-1
21731;37;M;1;1;Media;0.0;0.0;-1;30849;-1
34565;46;M;1;1;Alta;0.0;0.0;2731;-1;-1
13784;28;F;1;1;Media;0.0;0.0;-1;23515;-1
11520;29;M;1;1;Media;0.0;0.0;-1;21428;-1
3468;51;M;1;1;Media;0.0;0.0;-1;14132;-1
3405;35;F;1;1;Baja;0.0;0.0;-1;14076;-1
15703;24;F;1;1;Media;0.0;0.0;295;-1;-1
3401;29;M;1;1;Baja;0.0;0.0;-1;14073;-1
32719;44;M;1;1;Media;0.0;0.0;-1;41068;-1
30633;70;M;1;1;Baja;0.0;0.0;-1;39137;-1
33502;55;M;1;1;Alta;0.0;0.0;-1;41791;-1
33902;35;M;1;1;Baja;0.0;0.0;-1;42168;-1
17401;61;M;1;1;Media;0.0;0.0;-1;26861;-1
14386;55;M;1;1;Alta;0.0;0.0;-1;24083;-1
6570;34;M;1;1;Media;0.0;0.0;-1;16916;-1
7949;40;M;1;1;Media;0.0;0.0;-1;18163;-1
19773;23;F;1;1;Baja;0.0;0.0;-1;29021;-1
26044;35;M;0;1;Baja;0.0;0.0;-1;34869;-1
15134;46;M;1;1;Baja;0.0;0.0;-1;24771;-1
16905;30;F;1;1;Media;0.0;0.0;-1;26396;-1
26199;34;F;1;1;Media;0.0;0.0;-1;35016;-1
9518;27;F;1;1;Baja;0.0;0.0;-1;19589;-1
29854;49;F;0;1;Baja;0.0;0.0;-1;38414;-1
20555;51;F;1;1;Baja;0.0;0.0;-1;29759;-1
9803;23;F;1;1;Alta;0.0;0.0;-1;19852;-1
10300;46;M;0;1;Baja;0.0;0.0;2376;20312;-1
28188;44;F;1;1;Media;0.0;0.0;-1;36884;-1
2989;55;F;1;1;Baja;0.0;0.0;-1;13708;-1
36513;43;M;1;1;Alta;0.0;0.0;-1;44586;-1
36610;68;F;1;1;Baja;0.0;0.0;-1;44680;-1
4740;24;F;1;1;Media;0.0;0.0;-1;15266;-1
3875;26;M;1;1;Media;0.0;0.0;-1;14502;-1
8585;27;M;1;1;Alta;0.0;0.0;-1;18741;-1
14915;47;F;1;1;Baja;0.0;0.0;-1;24567;-1
40335;30;F;1;1;Media;0.0;0.0;-1;48090;-1
7831;35;M;1;1;Media;0.0;0.0;-1;18057;-1
22592;28;M;1;1;Baja;0.0;0.0;-1;31653;-1
7664;35;F;1;1;Media;0.0;0.0;-1;17901;-1
27186;34;F;0;1;Baja;0.0;0.0;-1;35946;-1
2461;28;F;1;1;Alta;0.0;0.0;-1;13249;-1
26508;42;M;1;1;Media;0.0;0.0;-1;35302;-1
15685;30;F;1;1;Baja;0.0;0.0;-1;25272;-1
18845;35;F;1;1;Media;0.0;0.0;-1;28173;-1
13172;29;F;1;1;Media;0.0;0.0;-1;22951;-1
21366;33;M;1;1;Baja;0.0;0.0;-1;30511;-1
29258;31;M;1;1;Baja;0.0;0.0;-1;37867;-1
32967;37;F;1;1;Baja;0.0;0.0;-1;41304;-1
2203;27;F;1;1;Media;0.0;0.0;-1;13019;-1
30545;54;F;1;1;Alta;0.2;0.4;-1;-1;-1
17233;30;M;1;1;Alta;0.0;0.0;-1;26703;-1
40832;25;M;1;1;Media;0.0;0.0;-1;48545;-1
20411;24;M;1;1;Alta;0.0;0.0;-1;29624;-1
15824;29;M;1;1;Media;0.0;0.0;-1;25399;-1
18902;59;F;1;1;Baja;0.0;0.0;-1;28224;-1
371;26;F;1;1;Media;0.0;0.0;-1;11505;-1
37132;59;F;0;1;Media;0.0;0.0;-1;45147;-1
8771;52;M;1;1;Media;0.0;0.0;-1;18908;-1
15088;39;F;0;1;Baja;0.0;0.0;-1;24726;-1
1993;61;F;1;1;Alta;0.0;0.0;-1;12846;-1
25743;43;F;1;1;Media;0.0;0.0;-1;34586;-1
8127;38;M;1;1;Baja;0.0;0.0;-1;18324;-1
14743;39;F;1;1;Media;0.0;0.0;-1;24411;-1
36416;70;M;1;1;Media;0.0;0.0;-1;44495;-1
7479;26;M;1;1;Media;0.0;0.0;-1;17733;-1
33505;41;M;1;1;Media;0.0;0.0;-1;41794;-1
2075;41;F;0;1;Baja;0.0;0.0;-1;-1;-1
9753;37;F;1;1;Media;0.0;0.0;-1;19806;-1
24400;39;F;1;1;Alta;0.0;0.0;-1;33344;-1
28547;63;F;1;1;Alta;0.0;0.0;-1;37223;-1
29778;49;F;0;0;Baja;0.0;0.0;-1;38346;-1
2184;44;F;1;1;Baja;0.0;0.0;-1;13003;-1
24351;33;F;1;1;Media;0.0;0.0;-1;33298;-1
27905;48;M;1;1;Baja;0.0;0.0;-1;36619;-1
29549;52;M;0;1;Baja;0.0;0.0;-1;38136;-1
32217;31;F;1;1;Alta;0.0;0.0;-1;40598;-1
128;34;F;1;1;Baja;0.0;0.0;-1;11297;-1
9263;50;F;1;1;Alta;0.0;0.0;-1;19359;-1
33085;37;M;1;1;Alta;0.2;0.4;-1;41415;-1
28340;39;M;0;1;Baja;0.0;0.0;-1;37029;-1
8204;27;F;1;1;Media;0.0;0.0;741;-1;-1
38720;36;M;1;1;Alta;0.0;0.0;-1;46615;-1
16171;37;F;1;1;Media;0.0;0.0;-1;25724;-1
38852;43;F;1;1;Baja;0.0;0.0;-1;46739;-1
8677;26;M;1;1;Alta;0.0;0.0;-1;18824;-1
24812;36;M;1;1;Baja;0.0;0.0;-1;33719;-1
1516;44;F;1;1;Baja;0.0;0.0;-1;12433;-1
11049;25;M;1;1;Media;0.0;0.0;-1;20994;-1
6034;33;M;1;1;Baja;0.0;0.0;-1;16420;-1
4340;57;M;1;1;Media;0.0;0.0;1399;-1;-1
37189;46;M;1;1;Alta;0.0;0.0;1748;-1;-1
11042;36;M;1;1;Baja;0.0;0.0;-1;20988;-1
38556;39;M;1;1;Media;0.0;0.0;-1;46462;-1
9123;52;F;1;1;Baja;0.0;0.0;-1;19227;-1
25996;39;M;1;1;Baja;0.0;0.0;-1;34823;-1
33401;47;F;1;1;Baja;0.0;0.0;-1;41707;-1
29148;46;F;1;1;Baja;0.0;0.0;-1;37763;-1
1776;53;F;0;1;Baja;0.0;0.0;-1;12649;-1
21965;34;F;1;1;Baja;0.0;0.0;-1;31072;-1
31646;52;F;1;1;Alta;0.0;0.0;-1;40082;-1
16454;54;M;1;1;Alta;0.0;0.0;-1;25982;-1
33679;67;F;1;1;Media;0.0;0.0;-1;41957;-1
29819;56;M;0;1;Baja;0.0;0.0;-1;38383;-1
35334;38;M;1;1;Baja;0.0;0.0;-1;43490;-1
14812;42;M;1;1;Alta;0.3;0.6;823;24473;-1
19724;35;F;1;1;Baja;0.0;0.0;-1;28976;-1
40637;27;M;1;1;Alta;0.0;0.0;-1;48370;-1
32443;42;F;1;1;Media;0.0;0.0;-1;40805;-1
18891;32;M;1;1;Alta;0.0;0.0;-1;28215;-1
28339;37;M;1;1;Baja;0.0;0.0;-1;37028;-1
28471;-1;M;1;1;Baja;0.0;0.0;-1;37152;-1
15739;46;M;0;1;Baja;0.0;0.0;-1;25320;-1
2618;53;M;1;1;Baja;0.0;0.0;-1;13389;-1
8675;-1;M;0;1;Baja;0.0;0.0;-1;18822;-1
31644;71;F;1;1;Baja;0.0;0.0;-1;40080;-1
24357;36;M;1;1;Media;0.0;0.0;-1;33304;-1
38563;38;M;1;1;Alta;0.0;0.0;-1;46469;-1
33994;68;M;1;1;Media;0.0;0.0;-1;42258;-1
20590;64;M;1;1;Media;0.0;0.0;-1;29792;-1
6209;40;F;1;1;Media;0.0;0.0;-1;16581;-1
19005;47;F;1;1;Baja;0.0;0.0;-1;28318;-1
28943;35;F;1;1;Baja;0.0;0.0;-1;37579;-1
15236;50;M;0;1;Baja;0.0;0.0;-1;24865;-1
1337;-1;M;0;0;Baja;0.0;0.0;-1;12283;-1
18737;36;M;1;1;Media;0.0;0.0;-1;28079;-1
7865;26;M;1;1;Media;0.0;0.0;-1;18091;-1
3430;30;F;1;1;Media;0.0;0.0;-1;14098;-1
19213;46;M;1;1;Baja;0.0;0.0;-1;28509;-1
23838;35;F;1;1;Alta;0.0;0.0;-1;32818;-1
41289;23;F;1;1;Baja;0.0;0.0;151;-1;-1
33242;67;M;1;1;Media;0.0;0.0;-1;41558;-1
31636;54;F;1;1;Alta;0.3;0.6;-1;40072;-1
32337;41;M;0;1;Media;0.0;0.0;-1;40707;-1
30280;32;F;1;1;Baja;0.0;0.0;-1;38809;-1
32606;31;M;1;1;Media;0.0;0.0;-1;40960;-1
9078;-1;F;0;1;Baja;0.0;0.0;-1;19188;-1
14595;27;M;1;1;Alta;0.0;0.0;-1;24276;-1
32581;45;M;1;1;Alta;0.0;0.0;-1;40936;-1
36005;37;F;1;1;Media;0.0;0.0;-1;44115;-1
14430;68;M;0;1;Media;0.0;0.0;-1;-1;-1
4158;27;F;1;1;Media;0.0;0.0;-1;14763;-1
13678;39;F;1;1;Baja;0.0;0.0;-1;23416;-1
3893;60;F;1;1;Media;0.0;0.0;-1;14519;-1
5040;68;F;1;0;Baja;0.0;0.0;2010;15529;-1
4482;23;F;1;1;Alta;0.2;0.4;-1;-1;-1
1173;38;F;1;1;Media;0.0;0.0;-1;12143;-1
32234;42;F;1;1;Baja;0.0;0.0;-1;40613;-1
2291;36;M;1;1;Alta;0.2;0.4;-1;-1;-1
20878;31;M;1;1;Baja;0.0;0.0;-1;30060;-1
17782;60;M;1;1;Baja;0.0;0.0;555;27205;-1
21925;47;F;0;1;Media;0.0;0.0;-1;31036;-1
6768;40;M;1;1;Alta;0.0;0.0;-1;17091;-1
7670;23;M;1;1;Media;0.0;0.0;-1;17906;-1
10174;27;F;1;1;Alta;0.0;0.0;-1;20192;-1
539;34;F;1;1;Baja;0.0;0.0;-1;11647;-1
28608;71;M;1;1;Media;0.0;0.0;-1;37275;-1
31879;47;F;1;1;Media;0.0;0.0;-1;40295;-1
18535;30;M;1;1;Media;0.0;0.0;-1;27902;-1
18682;51;M;1;1;Alta;0.0;0.0;-1;28030;-1
20564;51;M;1;1;Baja;0.0;0.0;-1;29767;-1
40021;-1;M;0;0;Baja;0.0;0.0;2188;-1;-1
23192;35;M;1;1;Alta;0.0;0.0;-1;32222;-1
1749;47;F;0;1;Media;0.0;0.0;-1;12631;-1
40708;25;M;1;1;Baja;0.0;0.0;-1;48434;11
40017;26;F;1;1;Media;0.0;0.0;-1;47820;-1
35742;43;M;1;1;Media;0.0;0.0;-1;43872;-1
3114;28;M;0;1;Media;0.0;0.0;-1;13819;-1
15737;36;M;1;1;Alta;0.0;0.0;-1;25318;-1
40052;30;M;1;1;Media;0.0;0.0;-1;47850;-1
13715;24;M;1;1;Alta;0.0;0.0;-1;23452;-1
14809;24;F;1;1;Media;0.0;0.0;-1;24470;-1
1606;34;F;1;1;Media;0.0;0.0;-1;12510;-1
8494;39;M;1;1;Alta;0.0;0.0;-1;18661;-1
35480;56;M;0;1;Baja;0.0;0.0;-1;43632;-1
14568;66;M;1;1;Alta;0.0;0.0;-1;24252;-1
8142;33;F;1;1;Media;0.0;0.0;-1;18339;-1
19130;63;M;0;1;Media;0.0;0.0;-1;28436;-1
14002;29;F;1;1;Media;0.0;0.0;-1;23719;-1
23977;64;M;1;1;Media;0.0;0.0;-1;32950;-1
32548;-1;F;1;1;Baja;0.0;0.0;-1;40906;-1
6398;39;F;1;1;Alta;0.0;0.0;-1;16757;-1
10896;37;M;1;1;Baja;0.0;0.0;-1;20859;-1
4337;24;F;0;1;Baja;0.0;0.0;-1;-1;-1
2990;33;M;1;1;Alta;0.0;0.0;-1;13709;-1
41320;31;M;1;1;Alta;0.0;0.0;-1;48987;-1
20872;27;F;1;1;Alta;0.0;0.0;2767;30054;-1
3821;26;F;1;1;Baja;0.0;0.0;-1;14450;-1
7695;38;M;1;1;Alta;0.0;0.0;-1;17931;-1
18370;27;M;1;1;Baja;0.0;0.0;-1;27749;-1
23367;45;F;1;1;Media;0.0;0.0;-1;32386;-1
843;56;F;1;1;Baja;0.0;0.0;-1;-1;-1
7291;55;M;1;1;Alta;0.0;0.0;-1;17561;-1
23508;64;M;1;1;Media;0.0;0.0;-1;32516;-1
12404;29;M;1;1;Media;0.0;0.0;-1;22236;-1
35257;38;F;1;1;Alta;0.0;0.0;-1;43421;-1
1888;47;M;1;1;Alta;0.0;0.0;-1;12748;-1
3264;41;F;1;1;Media;0.0;0.0;-1;13951;-1
18179;47;F;1;1;Alta;0.0;0.0;767;-1;-1
25922;45;M;1;1;Baja;0.0;0.0;-1;34750;-1
34427;51;M;1;1;Baja;0.0;0.0;-1;42662;-1
3456;42;F;0;1;Media;0.0;0.0;-1;14122;-1
28213;40;F;1;1;Alta;0.0;0.0;-1;36908;-1
16986;49;F;0;1;Media;0.0;0.0;-1;26472;-1
21415;47;F;1;1;Media;0.0;0.0;-1;30558;-1
10445;25;M;1;1;Media;0.0;0.0;-1;20446;-1
3689;31;M;1;1;Media;0.0;0.0;-1;14335;-1
23249;34;F;1;1;Media;0.3;0.6;-1;32275;-1
30301;26;M;1;1;Media;0.0;0.0;-1;38830;-1
1188;33;F;1;1;Baja;0.0;0.0;-1;12156;-1
4284;65;F;1;1;Baja;0.0;0.0;-1;14871;-1
32445;34;F;1;1;Baja;0.0;0.0;3059;40807;-1
4791;29;M;1;1;Alta;0.0;0.0;-1;15309;-1
28598;34;M;0;1;Media;0.0;0.0;-1;37266;-1
29297;40;M;1;1;Media;0.0;0.0;-1;37903;-1
39247;27;M;1;1;Media;0.0;0.0;-1;47114;-1
7867;27;F;1;1;Media;0.0;0.0;-1;18093;-1
9875;-1;M;0;0;Media;0.0;0.0;-1;19918;-1
14737;29;M;1;1;Media;0.0;0.0;-1;24405;-1
8877;28;M;1;1;Alta;0.0;0.0;-1;19006;-1
20416;39;M;1;1;Baja;0.0;0.0;-1;29628;-1
19753;36;F;1;1;Media;0.0;0.0;-1;29003;-1
22922;39;F;1;1;Alta;0.3;0.6;-1;31969;-1
36896;43;M;1;1;Media;0.0;0.0;-1;44944;-1
12763;36;M;1;1;Media;0.0;0.0;-1;22568;-1
38071;-1;M;1;1;Media;0.0;0.0;-1;46006;-1
34627;-1;M;1;1;Baja;0.0;0.0;-1;42846;-1
4181;24;F;1;1;Media;0.0;0.0;-1;14782;-1
3981;46;M;0;1;Baja;0.0;0.0;-1;14596;-1
4131;27;F;1;1;Media;0.0;0.0;-1;14738;-1
37288;60;M;1;1;Media;0.0;0.0;-1;45286;-1
19925;28;M;1;1;Alta;0.0;0.0;-1;29164;-1
19888;30;M;1;1;Alta;0.0;0.0;-1;29127;-1
30861;42;M;1;1;Baja;0.0;0.0;-1;39346;-1
21386;24;M;1;1;Media;0.0;0.0;-1;30531;-1
1276;43;M;1;1;Baja;0.0;0.0;-1;12232;-1
27224;40;M;1;1;Baja;0.0;0.0;-1;35983;-1
40381;-1;M;0;0;Baja;0.0;0.0;-1;48131;-1
5305;45;M;1;1;Media;0.0;0.0;-1;15763;-1
37040;37;F;1;1;Alta;0.0;0.0;-1;45063;-1
20122;50;M;1;1;Media;0.0;0.0;-1;29346;-1
38397;-1;F;1;1;Baja;0.0;0.0;-1;46315;-1
40276;31;F;1;1;Baja;0.0;0.0;-1;48036;-1
4012;41;M;1;1;Media;0.0;0.0;-1;14624;-1
5697;32;M;1;1;Media;0.0;0.0;-1;16120;-1
21837;44;F;0;0;Baja;0.0;0.0;2921;-1;-1
27222;30;M;1;1;Media;0.0;0.0;-1;35981;-1
20773;26;F;1;1;Baja;0.0;0.0;-1;29964;-1
